,id,url,repository_url,labels_url,user
15,2082042416,https://api.github.com/repos/pandas-dev/pandas/issues/56887,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56887/labels{/name},"{'login': 'shadiakiki1986', 'id': 8392324, 'node_id': 'MDQ6VXNlcjgzOTIzMjQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8392324?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shadiakiki1986', 'html_url': 'https://github.com/shadiakiki1986', 'followers_url': 'https://api.github.com/users/shadiakiki1986/followers', 'following_url': 'https://api.github.com/users/shadiakiki1986/following{/other_user}', 'gists_url': 'https://api.github.com/users/shadiakiki1986/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shadiakiki1986/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shadiakiki1986/subscriptions', 'organizations_url': 'https://api.github.com/users/shadiakiki1986/orgs', 'repos_url': 'https://api.github.com/users/shadiakiki1986/repos', 'events_url': 'https://api.github.com/users/shadiakiki1986/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shadiakiki1986/received_events', 'type': 'User', 'site_admin': False}"
16,2081241755,https://api.github.com/repos/pandas-dev/pandas/issues/56883,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56883/labels{/name},"{'login': 'VISWESWARAN1998', 'id': 16797137, 'node_id': 'MDQ6VXNlcjE2Nzk3MTM3', 'avatar_url': 'https://avatars.githubusercontent.com/u/16797137?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/VISWESWARAN1998', 'html_url': 'https://github.com/VISWESWARAN1998', 'followers_url': 'https://api.github.com/users/VISWESWARAN1998/followers', 'following_url': 'https://api.github.com/users/VISWESWARAN1998/following{/other_user}', 'gists_url': 'https://api.github.com/users/VISWESWARAN1998/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/VISWESWARAN1998/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/VISWESWARAN1998/subscriptions', 'organizations_url': 'https://api.github.com/users/VISWESWARAN1998/orgs', 'repos_url': 'https://api.github.com/users/VISWESWARAN1998/repos', 'events_url': 'https://api.github.com/users/VISWESWARAN1998/events{/privacy}', 'received_events_url': 'https://api.github.com/users/VISWESWARAN1998/received_events', 'type': 'User', 'site_admin': False}"
17,2080847227,https://api.github.com/repos/pandas-dev/pandas/issues/56877,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56877/labels{/name},"{'login': 'Dr-Irv', 'id': 15113894, 'node_id': 'MDQ6VXNlcjE1MTEzODk0', 'avatar_url': 'https://avatars.githubusercontent.com/u/15113894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Dr-Irv', 'html_url': 'https://github.com/Dr-Irv', 'followers_url': 'https://api.github.com/users/Dr-Irv/followers', 'following_url': 'https://api.github.com/users/Dr-Irv/following{/other_user}', 'gists_url': 'https://api.github.com/users/Dr-Irv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Dr-Irv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Dr-Irv/subscriptions', 'organizations_url': 'https://api.github.com/users/Dr-Irv/orgs', 'repos_url': 'https://api.github.com/users/Dr-Irv/repos', 'events_url': 'https://api.github.com/users/Dr-Irv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Dr-Irv/received_events', 'type': 'User', 'site_admin': False}"
18,2080830532,https://api.github.com/repos/pandas-dev/pandas/issues/56876,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56876/labels{/name},"{'login': 'Dr-Irv', 'id': 15113894, 'node_id': 'MDQ6VXNlcjE1MTEzODk0', 'avatar_url': 'https://avatars.githubusercontent.com/u/15113894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Dr-Irv', 'html_url': 'https://github.com/Dr-Irv', 'followers_url': 'https://api.github.com/users/Dr-Irv/followers', 'following_url': 'https://api.github.com/users/Dr-Irv/following{/other_user}', 'gists_url': 'https://api.github.com/users/Dr-Irv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Dr-Irv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Dr-Irv/subscriptions', 'organizations_url': 'https://api.github.com/users/Dr-Irv/orgs', 'repos_url': 'https://api.github.com/users/Dr-Irv/repos', 'events_url': 'https://api.github.com/users/Dr-Irv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Dr-Irv/received_events', 'type': 'User', 'site_admin': False}"
19,2080795730,https://api.github.com/repos/pandas-dev/pandas/issues/56874,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56874/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
20,2080657758,https://api.github.com/repos/pandas-dev/pandas/issues/56872,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56872/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
21,2080598836,https://api.github.com/repos/pandas-dev/pandas/issues/56869,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56869/labels{/name},"{'login': 'NicoACloutier', 'id': 109252777, 'node_id': 'U_kgDOBoMQqQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/109252777?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NicoACloutier', 'html_url': 'https://github.com/NicoACloutier', 'followers_url': 'https://api.github.com/users/NicoACloutier/followers', 'following_url': 'https://api.github.com/users/NicoACloutier/following{/other_user}', 'gists_url': 'https://api.github.com/users/NicoACloutier/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NicoACloutier/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NicoACloutier/subscriptions', 'organizations_url': 'https://api.github.com/users/NicoACloutier/orgs', 'repos_url': 'https://api.github.com/users/NicoACloutier/repos', 'events_url': 'https://api.github.com/users/NicoACloutier/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NicoACloutier/received_events', 'type': 'User', 'site_admin': False}"
22,2080571642,https://api.github.com/repos/pandas-dev/pandas/issues/56866,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56866/labels{/name},"{'login': 'erichxchen', 'id': 153054577, 'node_id': 'U_kgDOCR9tcQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/153054577?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/erichxchen', 'html_url': 'https://github.com/erichxchen', 'followers_url': 'https://api.github.com/users/erichxchen/followers', 'following_url': 'https://api.github.com/users/erichxchen/following{/other_user}', 'gists_url': 'https://api.github.com/users/erichxchen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/erichxchen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/erichxchen/subscriptions', 'organizations_url': 'https://api.github.com/users/erichxchen/orgs', 'repos_url': 'https://api.github.com/users/erichxchen/repos', 'events_url': 'https://api.github.com/users/erichxchen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/erichxchen/received_events', 'type': 'User', 'site_admin': False}"
23,2080566301,https://api.github.com/repos/pandas-dev/pandas/issues/56865,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56865/labels{/name},"{'login': 'erichxchen', 'id': 153054577, 'node_id': 'U_kgDOCR9tcQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/153054577?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/erichxchen', 'html_url': 'https://github.com/erichxchen', 'followers_url': 'https://api.github.com/users/erichxchen/followers', 'following_url': 'https://api.github.com/users/erichxchen/following{/other_user}', 'gists_url': 'https://api.github.com/users/erichxchen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/erichxchen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/erichxchen/subscriptions', 'organizations_url': 'https://api.github.com/users/erichxchen/orgs', 'repos_url': 'https://api.github.com/users/erichxchen/repos', 'events_url': 'https://api.github.com/users/erichxchen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/erichxchen/received_events', 'type': 'User', 'site_admin': False}"
24,2080551502,https://api.github.com/repos/pandas-dev/pandas/issues/56864,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56864/labels{/name},"{'login': 'erichxchen', 'id': 153054577, 'node_id': 'U_kgDOCR9tcQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/153054577?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/erichxchen', 'html_url': 'https://github.com/erichxchen', 'followers_url': 'https://api.github.com/users/erichxchen/followers', 'following_url': 'https://api.github.com/users/erichxchen/following{/other_user}', 'gists_url': 'https://api.github.com/users/erichxchen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/erichxchen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/erichxchen/subscriptions', 'organizations_url': 'https://api.github.com/users/erichxchen/orgs', 'repos_url': 'https://api.github.com/users/erichxchen/repos', 'events_url': 'https://api.github.com/users/erichxchen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/erichxchen/received_events', 'type': 'User', 'site_admin': False}"
25,2080503137,https://api.github.com/repos/pandas-dev/pandas/issues/56863,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56863/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
26,2080289471,https://api.github.com/repos/pandas-dev/pandas/issues/56860,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56860/labels{/name},"{'login': 'soerenwolfers', 'id': 16045385, 'node_id': 'MDQ6VXNlcjE2MDQ1Mzg1', 'avatar_url': 'https://avatars.githubusercontent.com/u/16045385?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/soerenwolfers', 'html_url': 'https://github.com/soerenwolfers', 'followers_url': 'https://api.github.com/users/soerenwolfers/followers', 'following_url': 'https://api.github.com/users/soerenwolfers/following{/other_user}', 'gists_url': 'https://api.github.com/users/soerenwolfers/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/soerenwolfers/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/soerenwolfers/subscriptions', 'organizations_url': 'https://api.github.com/users/soerenwolfers/orgs', 'repos_url': 'https://api.github.com/users/soerenwolfers/repos', 'events_url': 'https://api.github.com/users/soerenwolfers/events{/privacy}', 'received_events_url': 'https://api.github.com/users/soerenwolfers/received_events', 'type': 'User', 'site_admin': False}"
27,2079831752,https://api.github.com/repos/pandas-dev/pandas/issues/56853,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56853/labels{/name},"{'login': 'traubms', 'id': 10537808, 'node_id': 'MDQ6VXNlcjEwNTM3ODA4', 'avatar_url': 'https://avatars.githubusercontent.com/u/10537808?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/traubms', 'html_url': 'https://github.com/traubms', 'followers_url': 'https://api.github.com/users/traubms/followers', 'following_url': 'https://api.github.com/users/traubms/following{/other_user}', 'gists_url': 'https://api.github.com/users/traubms/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/traubms/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/traubms/subscriptions', 'organizations_url': 'https://api.github.com/users/traubms/orgs', 'repos_url': 'https://api.github.com/users/traubms/repos', 'events_url': 'https://api.github.com/users/traubms/events{/privacy}', 'received_events_url': 'https://api.github.com/users/traubms/received_events', 'type': 'User', 'site_admin': False}"
28,2079730400,https://api.github.com/repos/pandas-dev/pandas/issues/56851,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56851/labels{/name},"{'login': 'sfc-gh-mvashishtha', 'id': 149194323, 'node_id': 'U_kgDOCOSGUw', 'avatar_url': 'https://avatars.githubusercontent.com/u/149194323?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sfc-gh-mvashishtha', 'html_url': 'https://github.com/sfc-gh-mvashishtha', 'followers_url': 'https://api.github.com/users/sfc-gh-mvashishtha/followers', 'following_url': 'https://api.github.com/users/sfc-gh-mvashishtha/following{/other_user}', 'gists_url': 'https://api.github.com/users/sfc-gh-mvashishtha/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sfc-gh-mvashishtha/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sfc-gh-mvashishtha/subscriptions', 'organizations_url': 'https://api.github.com/users/sfc-gh-mvashishtha/orgs', 'repos_url': 'https://api.github.com/users/sfc-gh-mvashishtha/repos', 'events_url': 'https://api.github.com/users/sfc-gh-mvashishtha/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sfc-gh-mvashishtha/received_events', 'type': 'User', 'site_admin': False}"
29,2079239622,https://api.github.com/repos/pandas-dev/pandas/issues/56848,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/56848/labels{/name},"{'login': 'oliverbeagley-pgg', 'id': 117079880, 'node_id': 'U_kgDOBvp_SA', 'avatar_url': 'https://avatars.githubusercontent.com/u/117079880?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/oliverbeagley-pgg', 'html_url': 'https://github.com/oliverbeagley-pgg', 'followers_url': 'https://api.github.com/users/oliverbeagley-pgg/followers', 'following_url': 'https://api.github.com/users/oliverbeagley-pgg/following{/other_user}', 'gists_url': 'https://api.github.com/users/oliverbeagley-pgg/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/oliverbeagley-pgg/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/oliverbeagley-pgg/subscriptions', 'organizations_url': 'https://api.github.com/users/oliverbeagley-pgg/orgs', 'repos_url': 'https://api.github.com/users/oliverbeagley-pgg/repos', 'events_url': 'https://api.github.com/users/oliverbeagley-pgg/events{/privacy}', 'received_events_url': 'https://api.github.com/users/oliverbeagley-pgg/received_events', 'type': 'User', 'site_admin': False}"
